sigungu_code,sido_code,sigungu_name,job_top_code,year_month,job_openings,job_seekers,placements,valid_openings,valid_seekers
12210,12,동구,02,2023-11,14,75,20,14,373
12210,12,동구,03,2023-11,26,69,18,19,260
12210,12,동구,04,2023-11,12,49,20,12,245
12210,12,동구,05,2023-11,28,38,6,33,222
12210,12,동구,06,2023-11,108,124,58,54,586
12210,12,동구,07,2023-11,33,53,12,28,202
12210,12,동구,08,2023-11,0,15,5,1,100
12210,12,동구,09,2023-11,2,17,7,1,88
12210,12,동구,10,2023-11,3,27,7,4,99
12210,12,동구,11,2023-11,0,11,1,0,65
12210,12,동구,12,2023-11,3,21,6,6,74
12210,12,동구,13,2023-11,1,5,0,1,16
12240,12,서구,01,2023-11,115,553,189,88,2219
12240,12,서구,02,2023-11,63,176,61,85,814
12240,12,서구,03,2023-11,119,178,50,121,688
12240,12,서구,04,2023-11,22,153,48,29,687
12240,12,서구,05,2023-11,12,80,22,22,409
12240,12,서구,06,2023-11,260,368,221,109,1665
12240,12,서구,07,2023-11,36,153,35,48,635
12240,12,서구,08,2023-11,30,90,12,28,322
12240,12,서구,09,2023-11,43,77,26,50,259
12240,12,서구,10,2023-11,43,77,23,43,326
12240,12,서구,11,2023-11,7,26,18,7,163
12240,12,서구,12,2023-11,27,64,29,19,248
12240,12,서구,13,2023-11,7,5,1,2,25
12270,12,남구,01,2023-11,42,307,100,31,1389
12270,12,남구,02,2023-11,15,113,38,15,516
12270,12,남구,03,2023-11,41,131,41,34,568
12270,12,남구,04,2023-11,35,150,59,35,559
12270,12,남구,05,2023-11,7,66,16,6,311
12270,12,남구,06,2023-11,200,234,189,60,1136
12270,12,남구,07,2023-11,12,90,30,13,432
12270,12,남구,08,2023-11,17,35,13,19,219
12270,12,남구,09,2023-11,8,40,14,9,151
12270,12,남구,10,2023-11,4,40,18,6,196
12270,12,남구,11,2023-11,2,26,6,2,105
12270,12,남구,12,2023-11,7,29,12,14,140
12270,12,남구,13,2023-11,8,12,2,2,27
12300,12,북구,01,2023-11,136,825,238,123,3278
12300,12,북구,02,2023-11,69,296,81,74,1384
12300,12,북구,03,2023-11,78,256,89,72,1197
12300,12,북구,04,2023-11,57,282,80,58,1214
12300,12,북구,05,2023-11,12,134,25,13,611
12300,12,북구,06,2023-11,250,546,260,198,2389
12300,12,북구,07,2023-11,69,240,71,76,1024
12300,12,북구,08,2023-11,25,96,24,30,540
12300,12,북구,09,2023-11,66,153,47,68,435
12300,12,북구,10,2023-11,62,149,44,95,572
12300,12,북구,11,2023-11,34,77,13,29,307
12300,12,북구,12,2023-11,92,96,42,56,422
12300,12,북구,13,2023-11,14,16,6,7,64
12330,12,광산구,01,2023-11,203,777,257,195,3002
12330,12,광산구,02,2023-11,73,262,83,86,1135
12330,12,광산구,03,2023-11,50,269,67,64,1045
12330,12,광산구,04,2023-11,145,226,83,145,1070
12330,12,광산구,05,2023-11,20,119,27,23,496
12330,12,광산구,06,2023-11,227,500,197,136,2057
12330,12,광산구,07,2023-11,101,256,68,129,943
12330,12,광산구,08,2023-11,40,85,27,43,404
12330,12,광산구,09,2023-11,344,185,75,336,624
12330,12,광산구,10,2023-11,86,209,74,77,765
12330,12,광산구,11,2023-11,82,59,27,95,230
12330,12,광산구,12,2023-11,226,137,61,211,556
12330,12,광산구,13,2023-11,14,14,1,6,48
12710,12,담양군,01,2023-11,75,33,15,92,161
12710,12,담양군,02,2023-11,78,12,2,80,53
12710,12,담양군,03,2023-11,37,14,4,26,61
12710,12,담양군,04,2023-11,4,7,5,9,49
12710,12,담양군,05,2023-11,1,3,0,3,21
12710,12,담양군,06,2023-11,27,38,8,32,147
12710,12,담양군,07,2023-11,34,17,10,38,62
12710,12,담양군,08,2023-11,64,2,2,17,31
12710,12,담양군,09,2023-11,65,6,1,50,31
12710,12,담양군,10,2023-11,12,6,2,10,30
12710,12,담양군,11,2023-11,18,4,1,19,17
12710,12,담양군,12,2023-11,79,16,10,64,70
12710,12,담양군,13,2023-11,31,3,3,27,18
12720,12,곡성군,01,2023-11,9,13,5,8,73
12720,12,곡성군,02,2023-11,6,3,2,10,23
12720,12,곡성군,03,2023-11,7,4,3,7,34
12720,12,곡성군,04,2023-11,4,9,0,7,25
12720,12,곡성군,05,2023-11,0,3,1,0,18
12720,12,곡성군,06,2023-11,3,13,3,3,93
12720,12,곡성군,07,2023-11,1,3,3,1,36
12720,12,곡성군,08,2023-11,1,3,4,1,30
12720,12,곡성군,09,2023-11,3,4,0,1,11
12720,12,곡성군,10,2023-11,4,5,0,2,16
12720,12,곡성군,11,2023-11,0,3,2,0,8
12720,12,곡성군,12,2023-11,5,4,2,5,15
12720,12,곡성군,13,2023-11,34,2,0,14,23
12730,12,구례군,01,2023-11,2,15,5,5,89
12730,12,구례군,02,2023-11,1,2,2,1,22
12730,12,구례군,03,2023-11,3,13,4,5,27
12730,12,구례군,04,2023-11,5,5,5,4,23
12730,12,구례군,05,2023-11,0,0,0,0,9
12730,12,구례군,06,2023-11,5,19,1,6,98
12730,12,구례군,07,2023-11,1,5,1,1,16
12730,12,구례군,08,2023-11,0,6,1,0,27
12730,12,구례군,09,2023-11,0,1,1,0,8
12730,12,구례군,10,2023-11,1,0,1,1,12
12730,12,구례군,11,2023-11,0,3,2,0,11
12730,12,구례군,12,2023-11,6,5,3,8,23
12730,12,구례군,13,2023-11,0,3,0,0,18
12740,12,고흥군,01,2023-11,16,38,3,23,150
12740,12,고흥군,02,2023-11,11,14,2,23,35
12740,12,고흥군,03,2023-11,10,11,1,8,34
12740,12,고흥군,04,2023-11,5,7,1,8,27
12740,12,고흥군,05,2023-11,1,4,0,1,10
12740,12,고흥군,06,2023-11,37,27,4,42,126
12740,12,고흥군,07,2023-11,5,20,3,5,61
12740,12,고흥군,08,2023-11,6,11,3,10,65
12740,12,고흥군,09,2023-11,8,7,0,1,30
12740,12,고흥군,10,2023-11,0,2,3,0,13
12740,12,고흥군,11,2023-11,3,5,0,5,19
12740,12,고흥군,12,2023-11,28,11,4,30,37
12740,12,고흥군,13,2023-11,180,11,2,119,23
12750,12,보성군,01,2023-11,14,14,6,40,97
12750,12,보성군,02,2023-11,9,7,4,9,27
12750,12,보성군,03,2023-11,2,4,2,12,33
12750,12,보성군,04,2023-11,5,4,3,6,29
12750,12,보성군,05,2023-11,1,3,0,1,15
12750,12,보성군,06,2023-11,14,18,2,15,83
12750,12,보성군,07,2023-11,6,7,3,4,28
12750,12,보성군,08,2023-11,5,14,1,9,50
12750,12,보성군,09,2023-11,5,2,2,9,15
12750,12,보성군,10,2023-11,0,5,0,0,15
12750,12,보성군,11,2023-11,2,7,3,2,14
12750,12,보성군,12,2023-11,0,5,2,2,22
12750,12,보성군,13,2023-11,14,4,5,12,21
12760,12,화순군,01,2023-11,32,73,23,37,302
12760,12,화순군,02,2023-11,15,19,13,28,103
12760,12,화순군,03,2023-11,78,40,4,78,128
12760,12,화순군,04,2023-11,18,17,7,24,92
12760,12,화순군,05,2023-11,6,10,4,10,61
12760,12,화순군,06,2023-11,20,63,15,33,335
12760,12,화순군,07,2023-11,20,22,9,38,101
